time,sim
2003-01-18,10.493895981536905
2003-01-19,10.319480766127393
2003-01-20,10.148769176605441
2003-01-21,9.981628986784967
2003-01-22,9.817954384224814
2003-01-23,9.657645024353132
2003-01-24,9.500595676003076
2003-01-25,9.346707691976494
2003-01-26,9.195878654266869
2003-01-27,9.048044670256868
2003-01-28,8.90302283608979
2003-01-29,8.760719376901537
2003-01-30,8.621044676679087
2003-01-31,8.48423939015819
2003-02-01,8.349884954779371
2003-02-02,8.218109901005702
2003-02-03,8.088823790874752
2003-02-04,7.962031125176079
2003-02-05,7.83779853671434
2003-02-06,7.71587554063162
2003-02-07,7.5963736631332965
2003-02-08,7.4790661677141355
2003-02-09,7.364033649023134
2003-02-10,7.251292677639397
2003-02-11,7.140668698061663
2003-02-12,7.031418082915542
2003-02-13,6.922939137057778
2003-02-14,6.816333673561153
2003-02-15,6.711546555123398
2003-02-16,6.608807993449615
2003-02-17,6.50805978950614
2003-02-18,6.408989761652799
2003-02-19,6.311671742967941
2003-02-20,6.215876651046877
2003-02-21,6.12177109794301
2003-02-22,6.029248106165766
2003-02-23,5.938176998185802
2003-02-24,5.66412211133904
2003-02-25,5.705061071508625
2003-02-26,5.675911546451919
2003-02-27,5.590681480904968
2003-02-28,5.304972831206838
2003-03-01,5.398619690525188
2003-03-02,5.343665529091129
2003-03-03,5.2632263985237016
2003-03-04,5.183932921697198
2003-03-05,5.105630818137008
2003-03-06,5.028427440860931
2003-03-07,4.952307582382091
2003-03-08,4.877176362862612
2003-03-09,4.80304152951902
2003-03-10,4.580514350876934
2003-03-11,4.612215823513545
2003-03-12,4.587161346627418
2003-03-13,4.516533216612164
2003-03-14,4.446624871887721
2003-03-15,4.377526033668281
2003-03-16,4.309195686101329
2003-03-17,4.241682931712129
2003-03-18,4.174912202110592
2003-03-19,4.108795387333448
2003-03-20,4.043503267214939
2003-03-21,3.978916435697176
2003-03-22,3.9153255004440664
2003-03-23,3.8527257124072745
2003-03-24,3.7189746226804896
2003-03-25,3.6468126305347544
2003-03-26,3.671189342791466
2003-03-27,3.6121989103520757
2003-03-28,3.553707958518148
2003-03-29,3.4960933283956184
2003-03-30,3.4395409704588418
2003-03-31,3.3840452797036504
2003-04-01,3.2800734781147614
2003-04-02,3.1889049723973195
2003-04-03,3.223935334835766
2003-04-04,3.125076056804409
2003-04-05,3.0382557340058427
2003-04-06,3.0716427974129292
2003-04-07,3.0223728642625742
2003-04-08,2.9737117252693994
2003-04-09,2.9258472671738676
2003-04-10,2.8788286802273824
2003-04-11,2.8326354427068487
2003-04-12,2.7870189828311323
2003-04-13,2.742288911443096
2003-04-14,2.698424745714934
2003-04-15,2.65549920996636
2003-04-16,2.613349944302902
2003-04-17,2.57191119609461
2003-04-18,2.5311730237153562
2003-04-19,2.4911914717211263
2003-04-20,2.451935386843229
2003-04-21,2.4131953234361903
2003-04-22,2.374997508820042
2003-04-23,2.3374433492828577
2003-04-24,2.300619568517674
2003-04-25,2.2646575233314463
2003-04-26,2.2297638290826733
2003-04-27,2.1960048486052774
2003-04-28,2.1629163342505584
2003-04-29,2.130551199802465
2003-04-30,2.0988143473462793
2003-05-01,2.067494450369211
2003-05-02,2.0367030022179047
2003-05-03,2.0067316544443594
2003-05-04,1.9778255688444355
2003-05-05,1.9496922144493145
2003-05-06,1.9222995122736541
2003-05-07,1.895614129268601
2003-05-08,1.869609575837727
2003-05-09,1.8442670151564382
2003-05-10,1.8195549907001043
2003-05-11,1.7954199394768344
2003-05-12,1.771739028004656
2003-05-13,1.7485363111577485
2003-05-14,1.725950643152922
2003-05-15,1.7039172823525943
2003-05-16,1.6825656856987654
2003-05-17,1.6619407197151619
2003-05-18,1.641920717982274
2003-05-19,1.6222370000575401
2003-05-20,1.6031139726912205
2003-05-21,1.584272624922027
2003-05-22,1.5658728856993867
2003-05-23,1.547858961158133
2003-05-24,1.5301490375978977
2003-05-25,1.512639486823526
2003-05-26,1.4950756352977368
2003-05-27,1.4784097636658526
2003-05-28,1.4623519404181449
2003-05-29,1.4469766878331443
2003-05-30,1.4337443263758851
2003-05-31,1.4239908962385524
2003-06-01,1.417535600940913
2003-06-02,1.4153982418903093
2003-06-03,1.4175180505122729
2003-06-04,1.4279618293906804
2003-06-05,15.93467447851035
2003-06-06,19.09775882952065
2003-06-07,32.864439976122036
2003-06-08,63.726207149714334
2003-06-09,16.60419504530085
2003-06-10,2.529304461835537
2003-06-11,3.1815183831766554
2003-06-12,5.738314949046187
2003-06-13,25.862150512756553
2003-06-14,13.544124413746307
2003-06-15,11.405975454799142
2003-06-16,17.716663318970912
2003-06-17,55.39970898346083
2003-06-18,94.82650629550719
2003-06-19,87.62812991855108
2003-06-20,33.00314677152662
2003-06-21,39.975124808237766
2003-06-22,33.637277705466126
2003-06-23,38.13697965017876
2003-06-24,42.761812877464806
2003-06-25,47.21517348550499
2003-06-26,51.341072970884994
2003-06-27,54.86383047548954
2003-06-28,57.80500466294896
2003-06-29,60.24122138186789
2003-06-30,62.15261272815045
2003-07-01,63.472206023493214
2003-07-02,64.51370821516697
2003-07-03,65.33304033404583
2003-07-04,65.96828977430063
2003-07-05,66.31028340235156
2003-07-06,66.45129038742336
2003-07-07,66.65071542838199
2003-07-08,66.4553826488259
2003-07-09,65.99002024620343
2003-07-10,65.61567889761201
2003-07-11,65.2161898606137
2003-07-12,64.54109727454714
2003-07-13,63.61162115081548
2003-07-14,62.6358947028714
2003-07-15,61.773855253970176
2003-07-16,60.83489738163118
2003-07-17,59.820330983353955
2003-07-18,58.796900079785274
2003-07-19,57.838845383086095
2003-07-20,56.78346655758579
2003-07-21,55.696757536559126
2003-07-22,54.642225198588015
2003-07-23,53.55297426230912
2003-07-24,52.47494087299984
2003-07-25,51.51169517536772
2003-07-26,50.67381105169867
2003-07-27,49.8210287923661
2003-07-28,48.96968569785016
2003-07-29,48.10869628398982
2003-07-30,47.29081825425155
2003-07-31,46.397259502017775
2003-08-01,45.55815971225116
2003-08-02,44.771511928275146
2003-08-03,44.069086059329905
2003-08-04,43.41890270421022
2003-08-05,42.81185953768848
2003-08-06,42.24367494733324
2003-08-07,41.68501021080737
2003-08-08,41.19457072660391
2003-08-09,40.7458919463638
2003-08-10,40.29474246749463
2003-08-11,39.84073605290898
2003-08-12,39.437711810896054
2003-08-13,39.06084548574269
2003-08-14,38.71439615024651
2003-08-15,38.3766799655222
2003-08-16,38.048667038345684
2003-08-17,37.69720672051772
2003-08-18,37.38901604822017
2003-08-19,37.06965489131171
2003-08-20,36.759698460820886
2003-08-21,36.48750434181075
2003-08-22,36.23276024974557
2003-08-23,35.9833826811777
2003-08-24,35.76645587475206
2003-08-25,35.5740957049558
2003-08-26,35.3810471340992
2003-08-27,35.1808243879965
2003-08-28,34.98458249398634
2003-08-29,34.83569918564502
2003-08-30,34.70259580458357
2003-08-31,34.52964388399992
2003-09-01,34.34302170336501
2003-09-02,34.16500759934938
2003-09-03,33.98911209861773
2003-09-04,33.79425793629653
2003-09-05,33.60218084244072
2003-09-06,33.41676975511871
2003-09-07,33.22935142983853
2003-09-08,33.05042284563087
2003-09-09,32.90096907406563
2003-09-10,32.78781177586965
2003-09-11,32.675553404030154
2003-09-12,32.559537930903815
2003-09-13,32.453798198659534
2003-09-14,32.34565083528768
2003-09-15,32.231799944106946
2003-09-16,32.129677638937146
2003-09-17,32.037036501508084
2003-09-18,31.946259119963063
2003-09-19,31.855811107408243
2003-09-20,31.76115701458132
2003-09-21,31.661487688875646
2003-09-22,31.561746906614356
2003-09-23,31.458955578943986
2003-09-24,31.347519028072302
2003-09-25,31.245406108275198
2003-09-26,31.133913771469622
2003-09-27,31.011634895712263
2003-09-28,30.883951644030496
2003-09-29,30.746773864835745
2003-09-30,30.60950077429924
2003-10-01,30.477411367203043
2003-10-02,30.330967541944663
2003-10-03,30.186637770150725
2003-10-04,30.036985821281927
2003-10-05,29.888341774478118
2003-10-06,29.73936847756471
2003-10-07,29.593120544870978
2003-10-08,29.448040801994008
2003-10-09,29.314949577021924
2003-10-10,29.183308555918455
2003-10-11,29.054353437197147
2003-10-12,28.923910677072975
2003-10-13,28.79481590723089
2003-10-14,28.66680736584796
2003-10-15,28.538522885280926
2003-10-16,28.407610036815612
2003-10-17,28.27582103472296
2003-10-18,28.144278062784128
2003-10-19,28.01057722165395
2003-10-20,27.869068925430547
2003-10-21,27.72297304792755
2003-10-22,27.579049911659872
2003-10-23,27.430468436187248
2003-10-24,27.274875325185235
2003-10-25,27.117428013062185
2003-10-26,26.958204350212373
2003-10-27,26.790947137523382
2003-10-28,26.619741807751527
2003-10-29,26.45065088573206
2003-10-30,26.282332430821832
2003-10-31,26.11427959390743
2003-11-01,25.945711394944162
2003-11-02,25.776794760649246
2003-11-03,25.6077629749568
2003-11-04,25.43872576206322
2003-11-05,25.26974306912596
2003-11-06,25.10080399996849
2003-11-07,24.931828403287454
2003-11-08,24.762653827820504
2003-11-09,24.593067446658626
2003-11-10,24.42299879879745
2003-11-11,24.252489203014196
2003-11-12,24.083568933760972
2003-11-13,23.911694709062118
2003-11-14,23.739114797909533
2003-11-15,23.56693655727349
2003-11-16,23.391282875514413
2003-11-17,23.21468001314879
2003-11-18,23.038956384905813
2003-11-19,22.861795765055195
2003-11-20,22.68103058358522
2003-11-21,22.498935187514906
2003-11-22,22.315831610290438
2003-11-23,22.131830601454986
2003-11-24,21.947100487180123
2003-11-25,21.761724238082465
2003-11-26,21.57585733944894
2003-11-27,21.389632735670688
2003-11-28,21.2031900459195
2003-11-29,21.01665059532161
2003-11-30,20.830143660738294
2003-12-01,20.64374172493014
2003-12-02,20.457674012593625
2003-12-03,20.27200226187512
2003-12-04,20.08685685803102
2003-12-05,19.90231421548868
2003-12-06,19.718455137570388
2003-12-07,19.53549193845283
2003-12-08,19.353134569785077
2003-12-09,19.171690238391033
2003-12-10,18.9914312879616
2003-12-11,18.81227615998745
2003-12-12,18.634264863515686
2003-12-13,18.457449073200344
2003-12-14,18.281888386981628
2003-12-15,18.107624672966015
2003-12-16,17.9346929589768
2003-12-17,17.763119841353976
2003-12-18,17.592911007065712
2003-12-19,17.424255035647146
2003-12-20,17.256758910157373
2003-12-21,17.090784686180438
2003-12-22,16.92644850356608
2003-12-23,16.763601787350005
2003-12-24,16.602048505674077
2003-12-25,16.44206286983347
2003-12-26,16.283645577625094
2003-12-27,16.126841723067077
2003-12-28,15.971553974115277
2003-12-29,15.817732393429877
2003-12-30,15.665448438039025
2003-12-31,15.514697524551597
2004-01-01,15.365482776056385
2004-01-02,15.217796525134142
2004-01-03,15.0716354648944
2004-01-04,14.926989018926854
2004-01-05,14.783846862572663
2004-01-06,14.642196353396942
2004-01-07,14.502019249743645
2004-01-08,14.363292451487686
2004-01-09,14.225992243533874
2004-01-10,14.09009421718135
2004-01-11,13.955561371949106
2004-01-12,13.8224174756846
2004-01-13,13.69058683057394
2004-01-14,13.559857537681037
2004-01-15,13.430375935707426
2004-01-16,13.302157889741391
2004-01-17,13.17496741773993
2004-01-18,13.048900629136694
2004-01-19,12.92402585103813
2004-01-20,12.800280243103284
2004-01-21,12.677637398449969
2004-01-22,12.556154752689425
2004-01-23,12.435781002663488
2004-01-24,12.316481259703457
2004-01-25,12.198358842421504
2004-01-26,12.08132750524893
2004-01-27,11.96536539439802
2004-01-28,11.850468119403066
2004-01-29,11.736624592054572
2004-01-30,11.624054822411862
2004-01-31,11.514184833878868
2004-02-01,11.403608353989949
2004-02-02,11.29384443288236
2004-02-03,11.185083039803363
2004-02-04,11.077313120911741
2004-02-05,10.97052378517913
2004-02-06,10.864703901155774
2004-02-07,10.759842660908234
2004-02-08,10.655961040609627
2004-02-09,10.55300721504629
2004-02-10,10.450862795054197
2004-02-11,10.349648582668236
2004-02-12,10.249328964671824
2004-02-13,10.149862975747562
2004-02-14,10.051217870068818
2004-02-15,9.953493713978858
2004-02-16,9.85678950511596
2004-02-17,9.760877524258223
2004-02-18,9.665977203403637
2004-02-19,9.572410349859222
2004-02-20,9.478844733339207
2004-02-21,9.38602023083121
2004-02-22,9.293921627803185
2004-02-23,9.2023438587993
2004-02-24,9.111440313288684
2004-02-25,9.021346651633623
2004-02-26,8.932092778166178
2004-02-27,8.843511377331245
2004-02-28,8.755815906910518
2004-02-29,8.668851082018005
2004-03-01,8.582499696737251
2004-03-02,8.496685381886108
2004-03-03,8.411872355862522
2004-03-04,8.327703724037844
2004-03-05,8.244185744907437
2004-03-06,8.161233051180213
2004-03-07,8.078961781340112
2004-03-08,7.997358803927398
2004-03-09,7.916252268029243
2004-03-10,7.8355579798172545
2004-03-11,7.7555749714706215
2004-03-12,7.676170107030506
2004-03-13,7.597068511768516
2004-03-14,7.518954884518222
2004-03-15,7.441342837313871
2004-03-16,7.364403872416672
2004-03-17,7.288061071252493
2004-03-18,7.212258213265767
2004-03-19,7.137031639887327
2004-03-20,7.062428451047793
2004-03-21,6.9883605365652075
2004-03-22,6.914670899901652
2004-03-23,6.841480000940618
2004-03-24,6.768714132726163
2004-03-25,6.69662516108951
2004-03-26,6.625372435732018
2004-03-27,6.5547434358434
2004-03-28,6.484852441094043
2004-03-29,6.415495700995038
2004-03-30,6.346357225753619
2004-03-31,6.277315203513928
2004-04-01,6.2090686728868745
2004-04-02,6.142244723177122
2004-04-03,6.075949103459302
2004-04-04,6.009562836935284
2004-04-05,5.943820908408624
2004-04-06,5.878995302440123
2004-04-07,5.814518004430795
2004-04-08,5.750604537530296
2004-04-09,5.687446050727352
2004-04-10,5.625644880479821
2004-04-11,5.564040489743462
2004-04-12,5.5024667284522195
2004-04-13,5.441395833293789
2004-04-14,5.3811503981291215
2004-04-15,5.32221683190749
2004-04-16,5.264557935160581
2004-04-17,5.207558103633097
2004-04-18,5.151229162855765
2004-04-19,5.095415282342101
2004-04-20,5.040016704929023
2004-04-21,4.98547594402446
2004-04-22,4.931617481652967
2004-04-23,4.878171865089237
2004-04-24,4.825116811674612
2004-04-25,4.77323276723629
2004-04-26,4.722096492846635
2004-04-27,4.670926712532442
2004-04-28,4.6198720726443
2004-04-29,4.570512112232217
2004-04-30,4.521544539365753
2004-05-01,4.472531673619856
2004-05-02,4.423431859207851
2004-05-03,4.375061264243337
2004-05-04,4.32807615860278
2004-05-05,4.281910012142044
2004-05-06,4.236939805189055
2004-05-07,4.193244567069351
2004-05-08,4.150104295665951
2004-05-09,4.107055931531499
2004-05-10,4.064717406482978
2004-05-11,4.023853478652386
2004-05-12,3.983756964156181
2004-05-13,3.944606770803049
2004-05-14,3.9060894600246194
2004-05-15,3.867898114287506
2004-05-16,3.8303636431239028
2004-05-17,3.7928064982404814
2004-05-18,3.754563283577474
2004-05-19,3.716186692114546
2004-05-20,3.6786694326136704
2004-05-21,3.6430798430906144
2004-05-22,3.6102072685570663
2004-05-23,3.578141690584612
2004-05-24,3.5471016875751222
2004-05-25,3.516296673992271
2004-05-26,3.48536461143544
2004-05-27,3.455814858926893
2004-05-28,3.4266683413209864
2004-05-29,3.398107378009769
2004-05-30,3.372078154765218
2004-05-31,3.347353785853543
2004-06-01,3.3245066317867384
2004-06-02,3.304260166381628
2004-06-03,3.2878819130387895
2004-06-04,3.2752213550808342
2004-06-05,17.530635102095648
2004-06-06,7.108881461667563
2004-06-07,3.295963610136826
2004-06-08,3.3724349792001433
2004-06-09,3.4999762266078056
2004-06-10,27.688068461422148
2004-06-11,9.952939361139846
2004-06-12,4.889065677883665
2004-06-13,5.837484695692706
2004-06-14,7.0672969579347935
2004-06-15,8.512538824665182
2004-06-16,10.302298214785568
2004-06-17,12.940375337192012
2004-06-18,17.318598923454775
2004-06-19,24.24078995273466
2004-06-20,52.19457585261399
2004-06-21,30.33376475729691
2004-06-22,72.09312791322364
2004-06-23,109.84602665353628
2004-06-24,93.80687744376085
2004-06-25,56.434642697227844
2004-06-26,50.76046891577983
2004-06-27,57.09935444284587
2004-06-28,64.0790094515827
2004-06-29,69.968682466758
2004-06-30,74.50022398699089
2004-07-01,77.94409652235376
2004-07-02,80.79426657178404
2004-07-03,83.09666442988973
2004-07-04,84.72679052577705
2004-07-05,86.10413247668717
2004-07-06,86.64945720728194
2004-07-07,86.83102784907999
2004-07-08,86.87225126158911
2004-07-09,87.08211229747289
2004-07-10,87.09761600575969
2004-07-11,86.64151889024106
2004-07-12,86.01138274232254
2004-07-13,85.58641296008865
2004-07-14,84.62975925716225
2004-07-15,83.2461062397206
2004-07-16,81.678107764481
2004-07-17,79.9893923798088
2004-07-18,78.17831173930661
2004-07-19,76.31182227216804
2004-07-20,74.50716288777245
2004-07-21,72.96514867951902
2004-07-22,71.66214794050697
2004-07-23,70.22167785873178
2004-07-24,68.69313714845525
2004-07-25,67.09737542425368
2004-07-26,65.56877629714114
2004-07-27,64.1795725246287
2004-07-28,62.936376608819806
2004-07-29,61.741197967250194
2004-07-30,60.53420490042672
2004-07-31,59.327078878908154
2004-08-01,58.17860796001283
2004-08-02,57.082759417980824
2004-08-03,56.01710375617783
2004-08-04,54.927392463815586
2004-08-05,54.02691323623367
2004-08-06,53.202690203013724
2004-08-07,52.43484923408901
2004-08-08,51.77561183898369
2004-08-09,51.19667625687659
2004-08-10,50.615652693893004
2004-08-11,49.941100515144186
2004-08-12,49.193186881521186
2004-08-13,48.48836300205284
2004-08-14,47.791832952129646
2004-08-15,47.10803916868505
2004-08-16,46.47954818457812
2004-08-17,45.933665703228755
2004-08-18,45.466623753050996
2004-08-19,45.038186551209996
2004-08-20,44.61427280892706
2004-08-21,44.220280048346126
2004-08-22,43.89291748646569
2004-08-23,140.6851536094271
2004-08-24,47.14492500553134
2004-08-25,43.24300905925445
2004-08-26,43.07441558866937
2004-08-27,42.929650967022454
2004-08-28,42.79801265963158
2004-08-29,42.68948919632666
2004-08-30,42.592927070247065
2004-08-31,42.518491903789794
2004-09-01,42.46430489003259
2004-09-02,42.401577826253494
2004-09-03,42.41809660463328
2004-09-04,42.49673414580667
2004-09-05,42.58698686274065
2004-09-06,42.694595406620756
2004-09-07,42.797963808823646
2004-09-08,42.9078793591707
2004-09-09,43.018590961596416
2004-09-10,43.139517797197286
2004-09-11,43.28404818373092
2004-09-12,43.41599189808929
2004-09-13,43.54620859320218
2004-09-14,43.65368710700467
2004-09-15,43.74387997809307
2004-09-16,43.830811133993016
2004-09-17,43.91946478703523
2004-09-18,44.001324560323866
2004-09-19,44.0717731463313
2004-09-20,44.12917335573723
2004-09-21,44.168752984872064
2004-09-22,44.18573103347402
2004-09-23,44.16995290711201
2004-09-24,44.133130672074635
2004-09-25,44.07438624320125
2004-09-26,43.98377743549308
2004-09-27,43.870790993674056
2004-09-28,43.736755886243024
2004-09-29,43.57535512647972
2004-09-30,43.40615124798987
2004-10-01,43.2486666200757
2004-10-02,43.07249115872634
2004-10-03,42.872062284192715
2004-10-04,42.65585120974394
2004-10-05,42.42458633650995
2004-10-06,42.18041447830068
2004-10-07,41.926269445311625
2004-10-08,41.67092014457066
2004-10-09,41.402594974275914
2004-10-10,41.11784154422633
2004-10-11,40.834671892382865
2004-10-12,40.53568642268271
2004-10-13,40.21983380326449
2004-10-14,39.891467188709434
2004-10-15,39.55697750992818
2004-10-16,39.23130472876393
2004-10-17,38.90206638961561
2004-10-18,38.57585159040416
2004-10-19,38.23932603448691
2004-10-20,37.90384750992457
2004-10-21,37.56437994378916
2004-10-22,37.22658340534088
2004-10-23,36.88612284983844
2004-10-24,36.550657877921985
2004-10-25,36.21178591393963
2004-10-26,35.87362695029506
2004-10-27,35.535316273333635
2004-10-28,35.19660018241179
2004-10-29,34.85864464056032
2004-10-30,34.52075604855251
2004-10-31,34.18429824068901
2004-11-01,33.84801438191663
2004-11-02,33.511729237621864
2004-11-03,33.17540453045273
2004-11-04,32.83892031397955
2004-11-05,32.50158187972154
2004-11-06,32.16299564564247
2004-11-07,31.82198236344011
2004-11-08,31.48047182767209
2004-11-09,31.138504280900197
2004-11-10,30.795968153510653
2004-11-11,30.453149024096522
2004-11-12,30.109688370898553
2004-11-13,29.76583644259095
2004-11-14,29.422803649355775
2004-11-15,29.080542594733245
2004-11-16,28.739882236963993
2004-11-17,28.40064312829681
2004-11-18,28.063268907542547
2004-11-19,27.72793264655164
2004-11-20,27.394713212946524
2004-11-21,27.06450064436114
2004-11-22,26.737088029429106
2004-11-23,26.412434665077456
2004-11-24,26.09068630409277
2004-11-25,25.771941108946205
2004-11-26,25.45631017852964
2004-11-27,25.143861058485044
2004-11-28,24.834746793925486
2004-11-29,24.52898653475074
2004-11-30,24.22662027246994
2004-12-01,23.92768469479574
2004-12-02,23.632232377281092
2004-12-03,23.340266888642482
2004-12-04,23.051802864961875
2004-12-05,22.766844404023693
2004-12-06,22.48538364615031
2004-12-07,22.207401170549577
2004-12-08,21.93288290362257
2004-12-09,21.661815078460624
2004-12-10,21.394194868717545
2004-12-11,21.13001314565367
2004-12-12,20.86926482338306
2004-12-13,20.61194926410646
2004-12-14,20.358054304338857
2004-12-15,20.10757004940598
2004-12-16,19.86057045163109
2004-12-17,19.616857444539797
2004-12-18,19.376416324668043
2004-12-19,19.139442809386164
2004-12-20,18.905793878565497
2004-12-21,18.675385807803995
2004-12-22,18.44839738581919
2004-12-23,18.224696751456257
2004-12-24,18.00426128551603
2004-12-25,17.787062695872446
2004-12-26,17.57308167020459
2004-12-27,17.362284790426184
2004-12-28,17.15464271043069
2004-12-29,16.950109260383165
2004-12-30,16.748632279921612
2004-12-31,16.550207191791852
2005-01-01,16.354779147099812
2005-01-02,16.162304744000387
2005-01-03,15.972736478569278
2005-01-04,15.786025399307094
2005-01-05,15.602126552972035
2005-01-06,15.420987551832784
2005-01-07,15.242559210716685
2005-01-08,15.066806225091423
2005-01-09,14.893659302617825
2005-01-10,14.723060021391278
2005-01-11,14.554947329854532
2005-01-12,14.389258592679532
2005-01-13,14.225932259814911
2005-01-14,14.0649097037177
2005-01-15,13.906125430750702
2005-01-16,13.749513625976782
2005-01-17,13.595009207709248
2005-01-18,13.442549862104167
2005-01-19,13.29206696432104
2005-01-20,13.14348873379778
2005-01-21,12.996839609467187
2005-01-22,12.851937207365363
2005-01-23,12.711034763712453
2005-01-24,12.56974406419018
2005-01-25,12.429636734629257
2005-01-26,12.293127702459438
2005-01-27,12.15657712606818
2005-01-28,12.020720210333476
2005-01-29,11.886404031249706
2005-01-30,11.753638285236491
2005-01-31,11.6244154407528
2005-02-01,11.494690493069276
2005-02-02,11.365978359907308
2005-02-03,11.238569281571086
2005-02-04,11.112484910160196
2005-02-05,10.987852563738372
2005-02-06,10.864814408008332
2005-02-07,10.743237529511443
2005-02-08,10.62306267402026
2005-02-09,10.504286462610716
2005-02-10,10.386906847856977
2005-02-11,10.270920211207178
2005-02-12,10.15632234713936
2005-02-13,10.0431068852608
2005-02-14,9.931266041471334
2005-02-15,9.820820770948151
2005-02-16,9.711666970252955
2005-02-17,9.603826845387115
2005-02-18,9.497283279471057
2005-02-19,9.391980509974825
2005-02-20,9.288076510905286
2005-02-21,9.185439138557419
2005-02-22,9.083941633910142
2005-02-23,8.983586187033104
2005-02-24,8.8843361858341
2005-02-25,8.786147025275708
2005-02-26,8.689061177838807
2005-02-27,8.5930484404393
2005-02-28,8.497882133577248
2005-03-01,8.40367464583818
2005-03-02,8.310471812052139
2005-03-03,8.218378318879042
2005-03-04,8.127164620515911
2005-03-05,8.036689426070277
2005-03-06,7.9471198108625005
2005-03-07,7.858428270884904
2005-03-08,7.770680128704806
2005-03-09,7.683901143251054
2005-03-10,7.597757008552163
2005-03-11,7.512223721254741
2005-03-12,7.427290242678234
2005-03-13,7.343491816491072
2005-03-14,7.260488054694012
2005-03-15,7.178328477919884
2005-03-16,7.09674406407055
2005-03-17,7.015983497001605
2005-03-18,6.936044013841203
2005-03-19,6.856790279002997
2005-03-20,6.778288201098599
2005-03-21,6.700522671069971
2005-03-22,6.623489581130798
2005-03-23,6.547271995578131
2005-03-24,6.471725906815139
2005-03-25,6.396891910094441
2005-03-26,6.322576555964736
2005-03-27,6.249052943057471
2005-03-28,6.176412999420832
2005-03-29,6.104521398215339
2005-03-30,6.03324108095317
2005-03-31,5.962511019643148
2005-04-01,5.892557908657981
2005-04-02,5.823155874572844
2005-04-03,5.7546385456668485
2005-04-04,5.686714344566846
2005-04-05,5.619330302756578
2005-04-06,5.552514065659636
2005-04-07,5.486353034578203
2005-04-08,5.420609475378851
2005-04-09,5.355844792816765
2005-04-10,5.291875427505662
2005-04-11,5.228245271977755
2005-04-12,5.1651162796229135
2005-04-13,5.103214798209553
2005-04-14,5.041938786718175
2005-04-15,4.9809890504187
